region,DATA_TYPE,indicator,year,value,pred
Lazio,AGEINDEX,Ageing index (percentage values) - on 1st January,2028,229.0,1
Lazio,AGEINDEX,Ageing index (percentage values) - on 1st January,2029,240.0,1
Lazio,AGEINDEX,Ageing index (percentage values) - on 1st January,2030,251.0,1
Lazio,AGEINDEX,Ageing index (percentage values) - on 1st January,2031,262.0,1
Lazio,AGEINDEX,Ageing index (percentage values) - on 1st January,2032,272.0,1
Lazio,AGEINDEX,Ageing index (percentage values) - on 1st January,2033,281.0,1
Lazio,AGEINDEX,Ageing index (percentage values) - on 1st January,2034,289.0,1
Lazio,AGEINDEX,Ageing index (percentage values) - on 1st January,2035,296.0,1
Lazio,AGEINDEX,Ageing index (percentage values) - on 1st January,2036,301.0,1
Lazio,AGEINDEX,Ageing index (percentage values) - on 1st January,2037,306.0,1
Lazio,AGEINDEX,Ageing index (percentage values) - on 1st January,2038,310.0,1
Lazio,AGEINDEX,Ageing index (percentage values) - on 1st January,2039,312.0,1
Lazio,AGEINDEX,Ageing index (percentage values) - on 1st January,2040,314.0,1
Lazio,AGEINDEX,Ageing index (percentage values) - on 1st January,2041,315.0,1
Lazio,AGEINDEX,Ageing index (percentage values) - on 1st January,2042,316.0,1
Lazio,AGEINDEX,Ageing index (percentage values) - on 1st January,2043,315.0,1
Lazio,AGEINDEX,Ageing index (percentage values) - on 1st January,2044,315.0,1
Lazio,AGEINDEX,Ageing index (percentage values) - on 1st January,2045,314.0,1
Lazio,AGEINDEX,Ageing index (percentage values) - on 1st January,2046,313.0,1
Lazio,AGEINDEX,Ageing index (percentage values) - on 1st January,2047,312.0,1
Lazio,AGEINDEX,Ageing index (percentage values) - on 1st January,2048,312.0,1
Lazio,AGEINDEX,Ageing index (percentage values) - on 1st January,2049,311.0,1
Lazio,AGEINDEX,Ageing index (percentage values) - on 1st January,2050,311.0,1
Lazio,AGEINDEX,Ageing index (percentage values) - on 1st January,2051,310.0,1
Lazio,AGEINDEX,Ageing index (percentage values) - on 1st January,2052,310.0,1
Lazio,AGEINDEX,Ageing index (percentage values) - on 1st January,2053,310.0,1
Lazio,AGEINDEX,Ageing index (percentage values) - on 1st January,2054,310.0,1
Lazio,AGEINDEX,Ageing index (percentage values) - on 1st January,2055,311.0,1
Lazio,AGEINDEX,Ageing index (percentage values) - on 1st January,2056,312.0,1
Lazio,AGEINDEX,Ageing index (percentage values) - on 1st January,2057,313.0,1
Lazio,AGEINDEX,Ageing index (percentage values) - on 1st January,2058,314.0,1
Lazio,AGEINDEX,Ageing index (percentage values) - on 1st January,2059,315.0,1
Lazio,AGEINDEX,Ageing index (percentage values) - on 1st January,2060,316.0,1
Lazio,AGEINDEX,Ageing index (percentage values) - on 1st January,2061,316.0,1
Lazio,AGEINDEX,Ageing index (percentage values) - on 1st January,2062,317.0,1
Lazio,AGEINDEX,Ageing index (percentage values) - on 1st January,2063,317.0,1
Lazio,AGEINDEX,Ageing index (percentage values) - on 1st January,2064,318.0,1
Lazio,AGEINDEX,Ageing index (percentage values) - on 1st January,2065,318.0,1
Lazio,AGEINDEX,Ageing index (percentage values) - on 1st January,2066,318.0,1
Lazio,AGEINDEX,Ageing index (percentage values) - on 1st January,2067,317.0,1
Lazio,AGEINDEX,Ageing index (percentage values) - on 1st January,2068,317.0,1
Lazio,AGEINDEX,Ageing index (percentage values) - on 1st January,2069,316.0,1
Lazio,AGEINDEX,Ageing index (percentage values) - on 1st January,2070,315.0,1
Lazio,AGEINDEX,Ageing index (percentage values) - on 1st January,2071,314.0,1
Lazio,AGEINDEX,Ageing index (percentage values) - on 1st January,2072,313.0,1
Lazio,AGEINDEX,Ageing index (percentage values) - on 1st January,2073,312.0,1
Lazio,AGEINDEX,Ageing index (percentage values) - on 1st January,2074,311.0,1
Lazio,AGEINDEX,Ageing index (percentage values) - on 1st January,2075,310.0,1
Lazio,AGEINDEX,Ageing index (percentage values) - on 1st January,2076,309.0,1
Lazio,AGEINDEX,Ageing index (percentage values) - on 1st January,2077,308.0,1
Lazio,AGEINDEX,Ageing index (percentage values) - on 1st January,2078,307.0,1
Lazio,AGEINDEX,Ageing index (percentage values) - on 1st January,2079,305.0,1
Lazio,AGEINDEX,Ageing index (percentage values) - on 1st January,2080,304.0,1
Lazio,BED_DENSITY,Bed Density,2002,3.5430174068673783,1
Lazio,BED_DENSITY,Bed Density,2003,3.550679269530269,1
Lazio,BED_DENSITY,Bed Density,2004,3.557064155082678,1
Lazio,BED_DENSITY,Bed Density,2005,3.564726017745568,1
Lazio,BED_DENSITY,Bed Density,2006,3.5736648575189403,1
Lazio,BED_DENSITY,Bed Density,2007,3.5800497430713487,1
Lazio,BED_DENSITY,Bed Density,2008,3.5826036972923125,1
Lazio,BED_DENSITY,Bed Density,2009,3.585157651513276,1
Lazio,BED_DENSITY,Bed Density,2010,3.5864346286237576,1
Lazio,BED_DENSITY,Bed Density,2011,3.5877116057342393,1
Lazio,BED_DENSITY,Bed Density,2012,3.59537346839713,1
Lazio,BED_DENSITY,Bed Density,2013,3.6004813768390567,1
Lazio,BED_DENSITY,Bed Density,2014,3.6068662623914656,1
Lazio,BED_DENSITY,Bed Density,2015,3.614528125054356,1
Lazio,BED_DENSITY,Bed Density,2016,3.619636033496283,1
Lazio,BED_DENSITY,Bed Density,2017,3.623466964827728,1
Lazio,BED_DENSITY,Bed Density,2018,3.628574873269655,1
Lazio,BED_DENSITY,Bed Density,2019,3.633682781711582,1
Lazio,BED_DENSITY,Bed Density,2020,3.6426216214849543,1
Lazio,BED_DENSITY,Bed Density,2021,3.652837438368808,1
Lazio,BED_DENSITY,Bed Density,2022,3.657945346810735,1
Lazio,BED_DENSITY,Bed Density,2023,3.663053255252662,1
Lazio,BED_DENSITY,Bed Density,2024,3.6668841865841073,1
Lazio,BED_DENSITY,Bed Density,2025,3.677738492023202,1
Lazio,BED_DENSITY,Bed Density,2026,3.689869774572778,1
Lazio,BED_DENSITY,Bed Density,2027,3.702639545677596,1
Lazio,BED_DENSITY,Bed Density,2028,3.715409316782414,1
Lazio,BED_DENSITY,Bed Density,2029,3.7281790878872303,1
Lazio,BED_DENSITY,Bed Density,2030,3.740948858992048,1
Lazio,BED_DENSITY,Bed Density,2031,3.7537186300968655,1
Lazio,BED_DENSITY,Bed Density,2032,3.7792581723065,1
Lazio,BED_DENSITY,Bed Density,2033,3.7920279434113175,1
Lazio,BED_DENSITY,Bed Density,2034,3.817567485620952,1
Lazio,BED_DENSITY,Bed Density,2035,3.8303372567257696,1
Lazio,BED_DENSITY,Bed Density,2036,3.843107027830587,1
Lazio,BED_DENSITY,Bed Density,2037,3.868646570040222,1
Lazio,BED_DENSITY,Bed Density,2038,3.881416341145039,1
Lazio,BED_DENSITY,Bed Density,2039,3.9069558833546743,1
Lazio,BED_DENSITY,Bed Density,2040,3.919725654459491,1
Lazio,BED_DENSITY,Bed Density,2041,3.9452651966691263,1
Lazio,BED_DENSITY,Bed Density,2042,3.958034967773944,1
Lazio,BED_DENSITY,Bed Density,2043,3.970804738878761,1
Lazio,BED_DENSITY,Bed Density,2044,3.9835745099835784,1
Lazio,BED_DENSITY,Bed Density,2045,3.996344281088396,1
Lazio,BED_DENSITY,Bed Density,2046,3.996344281088396,1
Lazio,BED_DENSITY,Bed Density,2047,4.009114052193214,1
Lazio,BED_DENSITY,Bed Density,2048,4.009114052193214,1
Lazio,BED_DENSITY,Bed Density,2049,4.0218838232980305,1
Lazio,BED_DENSITY,Bed Density,2050,4.0218838232980305,1
Lazio,BIRTHRATE,Birth rate (per thousand inhabitant),2002,9.5,0
Lazio,BIRTHRATE,Birth rate (per thousand inhabitant),2003,9.8,0
Lazio,BIRTHRATE,Birth rate (per thousand inhabitant),2004,10.0,0
Lazio,BIRTHRATE,Birth rate (per thousand inhabitant),2005,9.7,0
Lazio,BIRTHRATE,Birth rate (per thousand inhabitant),2006,10.0,0
Lazio,BIRTHRATE,Birth rate (per thousand inhabitant),2007,9.8,0
Lazio,BIRTHRATE,Birth rate (per thousand inhabitant),2008,10.5,0
Lazio,BIRTHRATE,Birth rate (per thousand inhabitant),2009,10.0,0
Lazio,BIRTHRATE,Birth rate (per thousand inhabitant),2010,9.8,0
Lazio,BIRTHRATE,Birth rate (per thousand inhabitant),2011,9.7,0
Lazio,BIRTHRATE,Birth rate (per thousand inhabitant),2012,9.4,0
Lazio,BIRTHRATE,Birth rate (per thousand inhabitant),2013,9.2,0
Lazio,BIRTHRATE,Birth rate (per thousand inhabitant),2014,8.8,0
Lazio,BIRTHRATE,Birth rate (per thousand inhabitant),2015,8.4,0
Lazio,BIRTHRATE,Birth rate (per thousand inhabitant),2016,8.3,0
Lazio,BIRTHRATE,Birth rate (per thousand inhabitant),2017,7.7,0
Lazio,BIRTHRATE,Birth rate (per thousand inhabitant),2018,7.3,0
Lazio,BIRTHRATE,Birth rate (per thousand inhabitant),2019,6.7,0
Lazio,BIRTHRATE,Birth rate (per thousand inhabitant),2020,6.6,0
Lazio,BIRTHRATE,Birth rate (per thousand inhabitant),2021,6.5,0
Lazio,BIRTHRATE,Birth rate (per thousand inhabitant),2022,6.3,0
Lazio,BIRTHRATE,Birth rate (per thousand inhabitant),2023,6.0,0
Lazio,BIRTHRATE,Birth rate (per thousand inhabitant),2024,6.0,0
Lazio,BIRTHRATE,Birth rate (per thousand inhabitant),2024,6.0,1
Lazio,BIRTHRATE,Birth rate (per thousand inhabitant),2025,6.0,1
Lazio,BIRTHRATE,Birth rate (per thousand inhabitant),2026,6.1,1
Lazio,BIRTHRATE,Birth rate (per thousand inhabitant),2027,6.1,1
Lazio,BIRTHRATE,Birth rate (per thousand inhabitant),2028,6.2,1
Lazio,BIRTHRATE,Birth rate (per thousand inhabitant),2029,6.3,1
Lazio,BIRTHRATE,Birth rate (per thousand inhabitant),2030,6.3,1
Lazio,BIRTHRATE,Birth rate (per thousand inhabitant),2031,6.4,1
Lazio,BIRTHRATE,Birth rate (per thousand inhabitant),2032,6.5,1
Lazio,BIRTHRATE,Birth rate (per thousand inhabitant),2033,6.7,1
Lazio,BIRTHRATE,Birth rate (per thousand inhabitant),2034,6.7,1
Lazio,BIRTHRATE,Birth rate (per thousand inhabitant),2035,6.8,1
Lazio,BIRTHRATE,Birth rate (per thousand inhabitant),2036,6.9,1
Lazio,BIRTHRATE,Birth rate (per thousand inhabitant),2037,6.9,1
Lazio,BIRTHRATE,Birth rate (per thousand inhabitant),2038,7.0,1
Lazio,BIRTHRATE,Birth rate (per thousand inhabitant),2039,7.1,1
Lazio,BIRTHRATE,Birth rate (per thousand inhabitant),2040,7.1,1
Lazio,BIRTHRATE,Birth rate (per thousand inhabitant),2041,7.1,1
Lazio,BIRTHRATE,Birth rate (per thousand inhabitant),2042,7.2,1
Lazio,BIRTHRATE,Birth rate (per thousand inhabitant),2043,7.2,1
Lazio,BIRTHRATE,Birth rate (per thousand inhabitant),2044,7.2,1
Lazio,BIRTHRATE,Birth rate (per thousand inhabitant),2045,7.1,1
Lazio,BIRTHRATE,Birth rate (per thousand inhabitant),2046,7.1,1
Lazio,BIRTHRATE,Birth rate (per thousand inhabitant),2047,7.0,1
Lazio,BIRTHRATE,Birth rate (per thousand inhabitant),2048,7.0,1
Lazio,BIRTHRATE,Birth rate (per thousand inhabitant),2049,6.9,1
Lazio,BIRTHRATE,Birth rate (per thousand inhabitant),2050,6.8,1
Lazio,BIRTHRATE,Birth rate (per thousand inhabitant),2051,6.7,1
Lazio,BIRTHRATE,Birth rate (per thousand inhabitant),2052,6.7,1
Lazio,BIRTHRATE,Birth rate (per thousand inhabitant),2053,6.6,1
Lazio,BIRTHRATE,Birth rate (per thousand inhabitant),2054,6.5,1
Lazio,BIRTHRATE,Birth rate (per thousand inhabitant),2055,6.4,1
Lazio,BIRTHRATE,Birth rate (per thousand inhabitant),2056,6.4,1
Lazio,BIRTHRATE,Birth rate (per thousand inhabitant),2057,6.4,1
Lazio,BIRTHRATE,Birth rate (per thousand inhabitant),2058,6.3,1
Lazio,BIRTHRATE,Birth rate (per thousand inhabitant),2059,6.3,1
Lazio,BIRTHRATE,Birth rate (per thousand inhabitant),2060,6.4,1
Lazio,BIRTHRATE,Birth rate (per thousand inhabitant),2061,6.4,1
Lazio,BIRTHRATE,Birth rate (per thousand inhabitant),2062,6.4,1
Lazio,BIRTHRATE,Birth rate (per thousand inhabitant),2063,6.5,1
Lazio,BIRTHRATE,Birth rate (per thousand inhabitant),2064,6.6,1
Lazio,BIRTHRATE,Birth rate (per thousand inhabitant),2065,6.7,1
Lazio,BIRTHRATE,Birth rate (per thousand inhabitant),2066,6.8,1
Lazio,BIRTHRATE,Birth rate (per thousand inhabitant),2067,6.8,1
Lazio,BIRTHRATE,Birth rate (per thousand inhabitant),2068,6.9,1
Lazio,BIRTHRATE,Birth rate (per thousand inhabitant),2069,7.0,1
Lazio,BIRTHRATE,Birth rate (per thousand inhabitant),2070,7.1,1
Lazio,BIRTHRATE,Birth rate (per thousand inhabitant),2071,7.2,1
Lazio,BIRTHRATE,Birth rate (per thousand inhabitant),2072,7.2,1
Lazio,BIRTHRATE,Birth rate (per thousand inhabitant),2073,7.3,1
Lazio,BIRTHRATE,Birth rate (per thousand inhabitant),2074,7.3,1
Lazio,BIRTHRATE,Birth rate (per thousand inhabitant),2075,7.4,1
Lazio,BIRTHRATE,Birth rate (per thousand inhabitant),2076,7.4,1
Lazio,BIRTHRATE,Birth rate (per thousand inhabitant),2077,7.4,1
Lazio,BIRTHRATE,Birth rate (per thousand inhabitant),2078,7.4,1
Lazio,BIRTHRATE,Birth rate (per thousand inhabitant),2079,7.5,1
Lazio,BIRTHRATE,Birth rate (per thousand inhabitant),2080,7.5,1
Lazio,DEATHRATE,Death rate (per thousand inhabitant),2002,9.4,0
Lazio,DEATHRATE,Death rate (per thousand inhabitant),2003,9.9,0
Lazio,DEATHRATE,Death rate (per thousand inhabitant),2004,9.5,0
Lazio,DEATHRATE,Death rate (per thousand inhabitant),2005,9.4,0
Lazio,DEATHRATE,Death rate (per thousand inhabitant),2006,9.2,0
Lazio,DEATHRATE,Death rate (per thousand inhabitant),2007,9.3,0
Lazio,DEATHRATE,Death rate (per thousand inhabitant),2008,9.5,0
Lazio,DEATHRATE,Death rate (per thousand inhabitant),2009,9.7,0
Lazio,DEATHRATE,Death rate (per thousand inhabitant),2010,9.7,0
Lazio,DEATHRATE,Death rate (per thousand inhabitant),2011,9.7,0
Lazio,DEATHRATE,Death rate (per thousand inhabitant),2012,9.9,0
Lazio,DEATHRATE,Death rate (per thousand inhabitant),2013,9.5,0
Lazio,DEATHRATE,Death rate (per thousand inhabitant),2014,9.6,0
Lazio,DEATHRATE,Death rate (per thousand inhabitant),2015,10.1,0
Lazio,DEATHRATE,Death rate (per thousand inhabitant),2016,9.9,0
Lazio,DEATHRATE,Death rate (per thousand inhabitant),2017,10.4,0
Lazio,DEATHRATE,Death rate (per thousand inhabitant),2018,9.9,0
Lazio,DEATHRATE,Death rate (per thousand inhabitant),2019,9.9,0
Lazio,DEATHRATE,Death rate (per thousand inhabitant),2020,10.9,0
Lazio,DEATHRATE,Death rate (per thousand inhabitant),2021,11.2,0
Lazio,DEATHRATE,Death rate (per thousand inhabitant),2022,11.2,0
Lazio,DEATHRATE,Death rate (per thousand inhabitant),2023,11.2,0
Lazio,DEATHRATE,Death rate (per thousand inhabitant),2024,10.6,0
Lazio,DEATHRATE,Death rate (per thousand inhabitant),2024,10.6,1
Lazio,DEATHRATE,Death rate (per thousand inhabitant),2025,10.8,1
Lazio,DEATHRATE,Death rate (per thousand inhabitant),2026,11.0,1
Lazio,DEATHRATE,Death rate (per thousand inhabitant),2027,11.1,1
Lazio,DEATHRATE,Death rate (per thousand inhabitant),2028,11.3,1
Lazio,DEATHRATE,Death rate (per thousand inhabitant),2029,11.4,1
Lazio,DEATHRATE,Death rate (per thousand inhabitant),2030,11.5,1
Lazio,DEATHRATE,Death rate (per thousand inhabitant),2031,11.7,1
Lazio,DEATHRATE,Death rate (per thousand inhabitant),2032,11.8,1
Lazio,DEATHRATE,Death rate (per thousand inhabitant),2033,11.9,1
Lazio,DEATHRATE,Death rate (per thousand inhabitant),2034,11.9,1
Lazio,DEATHRATE,Death rate (per thousand inhabitant),2035,12.0,1
Lazio,DEATHRATE,Death rate (per thousand inhabitant),2036,12.1,1
Lazio,DEATHRATE,Death rate (per thousand inhabitant),2037,12.2,1
Lazio,DEATHRATE,Death rate (per thousand inhabitant),2038,12.4,1
Lazio,DEATHRATE,Death rate (per thousand inhabitant),2039,12.5,1
Lazio,DEATHRATE,Death rate (per thousand inhabitant),2040,12.6,1
Lazio,DEATHRATE,Death rate (per thousand inhabitant),2041,12.7,1
Lazio,DEATHRATE,Death rate (per thousand inhabitant),2042,12.9,1
Lazio,DEATHRATE,Death rate (per thousand inhabitant),2043,13.0,1
Lazio,DEATHRATE,Death rate (per thousand inhabitant),2044,13.2,1
Lazio,DEATHRATE,Death rate (per thousand inhabitant),2045,13.4,1
Lazio,DEATHRATE,Death rate (per thousand inhabitant),2046,13.5,1
Lazio,DEATHRATE,Death rate (per thousand inhabitant),2047,13.7,1
Lazio,DEATHRATE,Death rate (per thousand inhabitant),2048,14.0,1
Lazio,DEATHRATE,Death rate (per thousand inhabitant),2049,14.2,1
Lazio,DEATHRATE,Death rate (per thousand inhabitant),2050,14.4,1
Lazio,DEATHRATE,Death rate (per thousand inhabitant),2051,14.6,1
Lazio,DEATHRATE,Death rate (per thousand inhabitant),2052,14.8,1
Lazio,DEATHRATE,Death rate (per thousand inhabitant),2053,15.1,1
Lazio,DEATHRATE,Death rate (per thousand inhabitant),2054,15.3,1
Lazio,DEATHRATE,Death rate (per thousand inhabitant),2055,15.5,1
Lazio,DEATHRATE,Death rate (per thousand inhabitant),2056,15.7,1
Lazio,DEATHRATE,Death rate (per thousand inhabitant),2057,15.9,1
Lazio,DEATHRATE,Death rate (per thousand inhabitant),2058,16.0,1
Lazio,DEATHRATE,Death rate (per thousand inhabitant),2059,16.2,1
Lazio,DEATHRATE,Death rate (per thousand inhabitant),2060,16.3,1
Lazio,DEATHRATE,Death rate (per thousand inhabitant),2061,16.4,1
Lazio,DEATHRATE,Death rate (per thousand inhabitant),2062,16.4,1
Lazio,DEATHRATE,Death rate (per thousand inhabitant),2063,16.4,1
Lazio,DEATHRATE,Death rate (per thousand inhabitant),2064,16.4,1
Lazio,DEATHRATE,Death rate (per thousand inhabitant),2065,16.3,1
Lazio,DEATHRATE,Death rate (per thousand inhabitant),2066,16.3,1
Lazio,DEATHRATE,Death rate (per thousand inhabitant),2067,16.2,1
Lazio,DEATHRATE,Death rate (per thousand inhabitant),2068,16.1,1
Lazio,DEATHRATE,Death rate (per thousand inhabitant),2069,16.0,1
Lazio,DEATHRATE,Death rate (per thousand inhabitant),2070,15.8,1
Lazio,DEATHRATE,Death rate (per thousand inhabitant),2071,15.7,1
Lazio,DEATHRATE,Death rate (per thousand inhabitant),2072,15.5,1
Lazio,DEATHRATE,Death rate (per thousand inhabitant),2073,15.4,1
Lazio,DEATHRATE,Death rate (per thousand inhabitant),2074,15.2,1
Lazio,DEATHRATE,Death rate (per thousand inhabitant),2075,15.1,1
Lazio,DEATHRATE,Death rate (per thousand inhabitant),2076,15.0,1
Lazio,DEATHRATE,Death rate (per thousand inhabitant),2077,14.9,1
Lazio,DEATHRATE,Death rate (per thousand inhabitant),2078,14.8,1
Lazio,DEATHRATE,Death rate (per thousand inhabitant),2079,14.8,1
Lazio,DEATHRATE,Death rate (per thousand inhabitant),2080,14.7,1
Lazio,DEPENDRATE,Dependency ratio (percentage values) - on 1st January,2002,46.8,0
Lazio,DEPENDRATE,Dependency ratio (percentage values) - on 1st January,2003,47.6,0
Lazio,DEPENDRATE,Dependency ratio (percentage values) - on 1st January,2004,48.1,0
Lazio,DEPENDRATE,Dependency ratio (percentage values) - on 1st January,2005,48.7,0
Lazio,DEPENDRATE,Dependency ratio (percentage values) - on 1st January,2006,49.6,0
Lazio,DEPENDRATE,Dependency ratio (percentage values) - on 1st January,2007,50.2,0
Lazio,DEPENDRATE,Dependency ratio (percentage values) - on 1st January,2008,50.4,0
Lazio,DEPENDRATE,Dependency ratio (percentage values) - on 1st January,2009,50.7,0
Lazio,DEPENDRATE,Dependency ratio (percentage values) - on 1st January,2010,50.8,0
Lazio,DEPENDRATE,Dependency ratio (percentage values) - on 1st January,2011,50.9,0
Lazio,DEPENDRATE,Dependency ratio (percentage values) - on 1st January,2012,51.6,0
Lazio,DEPENDRATE,Dependency ratio (percentage values) - on 1st January,2013,52.1,0
Lazio,DEPENDRATE,Dependency ratio (percentage values) - on 1st January,2014,52.8,0
Lazio,DEPENDRATE,Dependency ratio (percentage values) - on 1st January,2015,53.3,0
Lazio,DEPENDRATE,Dependency ratio (percentage values) - on 1st January,2016,53.6,0
Lazio,DEPENDRATE,Dependency ratio (percentage values) - on 1st January,2017,53.9,0
Lazio,DEPENDRATE,Dependency ratio (percentage values) - on 1st January,2018,54.0,0
Lazio,DEPENDRATE,Dependency ratio (percentage values) - on 1st January,2019,54.1,0
Lazio,DEPENDRATE,Dependency ratio (percentage values) - on 1st January,2020,54.5,0
Lazio,DEPENDRATE,Dependency ratio (percentage values) - on 1st January,2021,55.3,0
Lazio,DEPENDRATE,Dependency ratio (percentage values) - on 1st January,2022,55.5,0
Lazio,DEPENDRATE,Dependency ratio (percentage values) - on 1st January,2023,55.4,0
Lazio,DEPENDRATE,Dependency ratio (percentage values) - on 1st January,2024,55.4,0
Lazio,DEPENDRATE,Dependency ratio (percentage values) - on 1st January,2024,55.0,1
Lazio,DEPENDRATE,Dependency ratio (percentage values) - on 1st January,2025,55.7,0
Lazio,DEPENDRATE,Dependency ratio (percentage values) - on 1st January,2025,56.0,1
Lazio,DEPENDRATE,Dependency ratio (percentage values) - on 1st January,2026,56.0,1
Lazio,DEPENDRATE,Dependency ratio (percentage values) - on 1st January,2027,56.0,1
Lazio,DEPENDRATE,Dependency ratio (percentage values) - on 1st January,2028,57.0,1
Lazio,DEPENDRATE,Dependency ratio (percentage values) - on 1st January,2029,58.0,1
Lazio,DEPENDRATE,Dependency ratio (percentage values) - on 1st January,2030,59.0,1
Lazio,DEPENDRATE,Dependency ratio (percentage values) - on 1st January,2031,60.0,1
Lazio,DEPENDRATE,Dependency ratio (percentage values) - on 1st January,2032,61.0,1
